timestamp,ride_id,people_in_queue,active_riders,crowd_level
2026-03-25 20:07:00,AQ01,5,1,0.162
2026-03-25 20:07:00,AQ02,7,0,0.204
2026-03-25 20:07:00,AQ03,18,0,0.182
2026-03-25 20:07:00,AQ04,18,0,0.227
2026-03-25 20:07:00,AQ05,9,2,0.191
2026-03-25 20:07:00,AQ06,10,1,0.234
2026-03-25 20:07:00,AQ07,1,0,0.181
2026-03-25 20:07:00,AQ08,26,0,0.2
2026-03-25 20:07:00,AQ09,3,0,0.116
2026-03-25 20:07:00,AQ10,17,0,0.123
2026-03-25 20:07:00,AQ11,11,7,0.159
2026-03-25 20:07:00,AQ12,28,49,0.254
2026-03-25 20:07:00,AQ13,10,7,0.197
2026-03-25 20:07:00,AQ14,15,8,0.137
2026-03-25 20:07:00,AQ15,1,21,0.22
2026-03-25 20:08:00,AQ01,2,1,0.068
2026-03-25 20:08:00,AQ02,21,0,0.093
2026-03-25 20:08:00,AQ03,2,0,0.193
2026-03-25 20:08:00,AQ04,13,1,0.15
2026-03-25 20:08:00,AQ05,25,0,0.198
2026-03-25 20:08:00,AQ06,20,0,0.143
2026-03-25 20:08:00,AQ07,10,1,0.182
2026-03-25 20:08:00,AQ08,2,0,0.105
2026-03-25 20:08:00,AQ09,17,0,0.159
2026-03-25 20:08:00,AQ10,23,0,0.171
2026-03-25 20:08:00,AQ11,6,11,0.173
2026-03-25 20:08:00,AQ12,11,53,0.272
2026-03-25 20:08:00,AQ13,12,9,0.171
2026-03-25 20:08:00,AQ14,19,8,0.154
2026-03-25 20:08:00,AQ15,25,7,0.073
2026-03-25 20:09:00,AQ01,8,0,0.149
2026-03-25 20:09:00,AQ02,4,1,0.153
2026-03-25 20:09:00,AQ03,34,0,0.21
2026-03-25 20:09:00,AQ04,13,0,0.117
2026-03-25 20:09:00,AQ05,19,0,0.206
2026-03-25 20:09:00,AQ06,8,1,0.139
2026-03-25 20:09:00,AQ07,19,2,0.143
2026-03-25 20:09:00,AQ08,22,2,0.157
2026-03-25 20:09:00,AQ09,15,0,0.11
2026-03-25 20:09:00,AQ10,26,1,0.099
2026-03-25 20:09:00,AQ11,8,2,0.026
2026-03-25 20:09:00,AQ12,15,32,0.158
2026-03-25 20:09:00,AQ13,18,0,0.133
2026-03-25 20:09:00,AQ14,18,2,0.113
2026-03-25 20:09:00,AQ15,17,14,0.169
2026-03-25 20:10:00,AQ01,7,1,0.207
2026-03-25 20:10:00,AQ02,19,1,0.173
2026-03-25 20:10:00,AQ03,13,0,0.206
2026-03-25 20:10:00,AQ04,10,1,0.175
2026-03-25 20:10:00,AQ05,17,0,0.15
2026-03-25 20:10:00,AQ06,6,0,0.114
2026-03-25 20:10:00,AQ07,6,0,0.166
2026-03-25 20:10:00,AQ08,0,2,0.172
2026-03-25 20:10:00,AQ09,27,4,0.198
2026-03-25 20:10:00,AQ10,16,0,0.179
2026-03-25 20:10:00,AQ11,10,7,0.083
2026-03-25 20:10:00,AQ12,12,33,0.164
2026-03-25 20:10:00,AQ13,0,10,0.189
2026-03-25 20:10:00,AQ14,8,6,0.191
2026-03-25 20:10:00,AQ15,20,19,0.194
2026-03-25 20:11:00,AQ01,25,1,0.169
2026-03-25 20:11:00,AQ02,21,2,0.097
2026-03-25 20:11:00,AQ03,17,0,0.104
2026-03-25 20:11:00,AQ04,25,0,0.159
2026-03-25 20:11:00,AQ05,14,2,0.181
2026-03-25 20:11:00,AQ06,22,0,0.081
2026-03-25 20:11:00,AQ07,12,1,0.151
2026-03-25 20:11:00,AQ08,7,3,0.173
2026-03-25 20:11:00,AQ09,5,0,0.07
2026-03-25 20:11:00,AQ10,3,0,0.173
2026-03-25 20:11:00,AQ11,16,6,0.09
2026-03-25 20:11:00,AQ12,11,48,0.23
2026-03-25 20:11:00,AQ13,7,2,0.128
2026-03-25 20:11:00,AQ14,19,1,0.085
2026-03-25 20:11:00,AQ15,17,10,0.122
2026-03-25 20:12:00,AQ01,25,0,0.166
2026-03-25 20:12:00,AQ02,20,0,0.139
2026-03-25 20:12:00,AQ03,9,2,0.142
2026-03-25 20:12:00,AQ04,15,1,0.161
2026-03-25 20:12:00,AQ05,17,2,0.153
2026-03-25 20:12:00,AQ06,6,1,0.132
2026-03-25 20:12:00,AQ07,6,2,0.062
2026-03-25 20:12:00,AQ08,9,0,0.16
2026-03-25 20:12:00,AQ09,29,1,0.122
2026-03-25 20:12:00,AQ10,8,0,0.198
2026-03-25 20:12:00,AQ11,21,0,0.061
2026-03-25 20:12:00,AQ12,13,17,0.075
2026-03-25 20:12:00,AQ13,22,9,0.184
2026-03-25 20:12:00,AQ14,21,2,0.152
2026-03-25 20:12:00,AQ15,22,10,0.094
2026-03-25 20:13:00,AQ01,20,0,0.093
2026-03-25 20:13:00,AQ02,27,0,0.234
2026-03-25 20:13:00,AQ03,18,0,0.222
2026-03-25 20:13:00,AQ04,28,0,0.018
2026-03-25 20:13:00,AQ05,3,1,0.138
2026-03-25 20:13:00,AQ06,16,1,0.217
2026-03-25 20:13:00,AQ07,17,2,0.122
2026-03-25 20:13:00,AQ08,6,2,0.115
2026-03-25 20:13:00,AQ09,17,0,0.111
2026-03-25 20:13:00,AQ10,0,1,0.06
2026-03-25 20:13:00,AQ11,5,2,0.022
2026-03-25 20:13:00,AQ12,0,44,0.217
2026-03-25 20:13:00,AQ13,28,4,0.059
2026-03-25 20:13:00,AQ14,12,4,0.146
2026-03-25 20:13:00,AQ15,32,19,0.187
2026-03-25 20:14:00,AQ01,23,0,0.095
2026-03-25 20:14:00,AQ02,19,0,0.109
2026-03-25 20:14:00,AQ03,10,2,0.211
2026-03-25 20:14:00,AQ04,6,1,0.168
2026-03-25 20:14:00,AQ05,20,0,0.128
2026-03-25 20:14:00,AQ06,13,1,0.193
2026-03-25 20:14:00,AQ07,4,1,0.205
2026-03-25 20:14:00,AQ08,2,0,0.151
2026-03-25 20:14:00,AQ09,5,0,0.079
2026-03-25 20:14:00,AQ10,26,0,0.094
2026-03-25 20:14:00,AQ11,28,6,0.12
2026-03-25 20:14:00,AQ12,18,29,0.153
2026-03-25 20:14:00,AQ13,16,12,0.197
2026-03-25 20:14:00,AQ14,11,1,0.056
2026-03-25 20:14:00,AQ15,7,5,0.067
2026-03-25 20:15:00,AQ01,28,0,0.175
2026-03-25 20:15:00,AQ02,30,1,0.129
2026-03-25 20:15:00,AQ03,8,0,0.117
2026-03-25 20:15:00,AQ04,13,0,0.052
2026-03-25 20:15:00,AQ05,12,1,0.158
2026-03-25 20:15:00,AQ06,10,1,0.129
2026-03-25 20:15:00,AQ07,24,0,0.176
2026-03-25 20:15:00,AQ08,3,2,0.14
2026-03-25 20:15:00,AQ09,16,0,0.116
2026-03-25 20:15:00,AQ10,17,0,0.173
2026-03-25 20:15:00,AQ11,9,1,0.039
2026-03-25 20:15:00,AQ12,23,37,0.188
2026-03-25 20:15:00,AQ13,16,4,0.065
2026-03-25 20:15:00,AQ14,23,2,0.089
2026-03-25 20:15:00,AQ15,2,11,0.079
2026-03-25 20:16:00,AQ01,14,1,0.204
2026-03-25 20:16:00,AQ02,15,1,0.149
2026-03-25 20:16:00,AQ03,0,0,0.147
2026-03-25 20:16:00,AQ04,5,2,0.083
2026-03-25 20:16:00,AQ05,9,2,0.141
2026-03-25 20:16:00,AQ06,21,0,0.092
2026-03-25 20:16:00,AQ07,9,0,0.161
2026-03-25 20:16:00,AQ08,7,2,0.086
2026-03-25 20:16:00,AQ09,19,3,0.188
2026-03-25 20:16:00,AQ10,0,0,0.029
2026-03-25 20:16:00,AQ11,0,2,0.064
2026-03-25 20:16:00,AQ12,13,49,0.243
2026-03-25 20:16:00,AQ13,3,9,0.126
2026-03-25 20:16:00,AQ14,2,2,0.064
2026-03-25 20:16:00,AQ15,18,12,0.15
2026-03-25 20:17:00,AQ01,23,0,0.139
2026-03-25 20:17:00,AQ02,21,2,0.109
2026-03-25 20:17:00,AQ03,23,0,0.091
2026-03-25 20:17:00,AQ04,24,2,0.276
2026-03-25 20:17:00,AQ05,0,2,0.142
2026-03-25 20:17:00,AQ06,16,0,0.032
2026-03-25 20:17:00,AQ07,10,1,0.215
2026-03-25 20:17:00,AQ08,7,0,0.164
2026-03-25 20:17:00,AQ09,16,3,0.082
2026-03-25 20:17:00,AQ10,0,0,0.065
2026-03-25 20:17:00,AQ11,0,6,0.137
2026-03-25 20:17:00,AQ12,21,28,0.146
2026-03-25 20:17:00,AQ13,18,3,0.05
2026-03-25 20:17:00,AQ14,14,4,0.218
2026-03-25 20:17:00,AQ15,7,10,0.116
2026-03-25 20:18:00,AQ01,22,0,0.236
2026-03-25 20:18:00,AQ02,20,0,0.214
2026-03-25 20:18:00,AQ03,15,1,0.094
2026-03-25 20:18:00,AQ04,4,0,0.188
2026-03-25 20:18:00,AQ05,12,2,0.12
2026-03-25 20:18:00,AQ06,19,1,0.034
2026-03-25 20:18:00,AQ07,25,2,0.118
2026-03-25 20:18:00,AQ08,11,0,0.152
2026-03-25 20:18:00,AQ09,10,4,0.096
2026-03-25 20:18:00,AQ10,10,0,0.095
2026-03-25 20:18:00,AQ11,12,7,0.159
2026-03-25 20:18:00,AQ12,11,34,0.162
2026-03-25 20:18:00,AQ13,0,5,0.102
2026-03-25 20:18:00,AQ14,22,3,0.163
2026-03-25 20:18:00,AQ15,28,19,0.146
2026-03-25 20:19:00,AQ01,11,1,0.034
2026-03-25 20:19:00,AQ02,6,1,0.17
2026-03-25 20:19:00,AQ03,13,2,0.163
2026-03-25 20:19:00,AQ04,12,2,0.136
2026-03-25 20:19:00,AQ05,23,0,0.196
2026-03-25 20:19:00,AQ06,13,1,0.093
2026-03-25 20:19:00,AQ07,7,2,0.155
2026-03-25 20:19:00,AQ08,3,1,0.053
2026-03-25 20:19:00,AQ09,19,0,0.138
2026-03-25 20:19:00,AQ10,16,0,0.207
2026-03-25 20:19:00,AQ11,19,2,0.051
2026-03-25 20:19:00,AQ12,8,26,0.117
2026-03-25 20:19:00,AQ13,29,2,0.108
2026-03-25 20:19:00,AQ14,0,7,0.133
2026-03-25 20:19:00,AQ15,19,6,0.082
2026-03-25 20:20:00,AQ01,1,0,0.179
2026-03-25 20:20:00,AQ02,8,0,0.189
2026-03-25 20:20:00,AQ03,27,0,0.168
2026-03-25 20:20:00,AQ04,20,1,0.045
2026-03-25 20:20:00,AQ05,11,0,0.2
2026-03-25 20:20:00,AQ06,8,0,0.172
2026-03-25 20:20:00,AQ07,14,1,0.178
2026-03-25 20:20:00,AQ08,17,0,0.149
2026-03-25 20:20:00,AQ09,22,0,0.128
2026-03-25 20:20:00,AQ10,7,0,0.16
2026-03-25 20:20:00,AQ11,0,9,0.196
2026-03-25 20:20:00,AQ12,17,22,0.106
2026-03-25 20:20:00,AQ13,11,10,0.196
2026-03-25 20:20:00,AQ14,2,7,0.121
2026-03-25 20:20:00,AQ15,16,18,0.127
2026-03-25 20:21:00,AQ01,14,0,0.08
2026-03-25 20:21:00,AQ02,17,0,0.131
2026-03-25 20:21:00,AQ03,7,2,0.09
2026-03-25 20:21:00,AQ04,17,1,0.109
2026-03-25 20:21:00,AQ05,4,2,0.094
2026-03-25 20:21:00,AQ06,6,1,0.101
2026-03-25 20:21:00,AQ07,12,0,0.115
2026-03-25 20:21:00,AQ08,27,0,0.134
2026-03-25 20:21:00,AQ09,18,1,0.035
2026-03-25 20:21:00,AQ10,19,0,0.035
2026-03-25 20:21:00,AQ11,21,8,0.117
2026-03-25 20:21:00,AQ12,44,20,0.112
2026-03-25 20:21:00,AQ13,14,12,0.194
2026-03-25 20:21:00,AQ14,24,0,0.135
2026-03-25 20:21:00,AQ15,21,16,0.162
2026-03-25 20:22:00,AQ01,23,0,0.226
2026-03-25 20:22:00,AQ02,29,0,0.128
2026-03-25 20:22:00,AQ03,11,0,0.11
2026-03-25 20:22:00,AQ04,9,0,0.174
2026-03-25 20:22:00,AQ05,17,0,0.172
2026-03-25 20:22:00,AQ06,11,0,0.113
2026-03-25 20:22:00,AQ07,16,0,0.204
2026-03-25 20:22:00,AQ08,25,3,0.117
2026-03-25 20:22:00,AQ09,8,0,0.116
2026-03-25 20:22:00,AQ10,8,1,0.107
2026-03-25 20:22:00,AQ11,11,1,0.051
2026-03-25 20:22:00,AQ12,13,29,0.154
2026-03-25 20:22:00,AQ13,0,9,0.209
2026-03-25 20:22:00,AQ14,8,6,0.145
2026-03-25 20:22:00,AQ15,19,10,0.132
2026-03-25 20:23:00,AQ01,27,1,0.145
2026-03-25 20:23:00,AQ02,5,0,0.159
2026-03-25 20:23:00,AQ03,4,0,0.175
2026-03-25 20:23:00,AQ04,13,1,0.16
2026-03-25 20:23:00,AQ05,0,2,0.129
2026-03-25 20:23:00,AQ06,9,0,0.137
2026-03-25 20:23:00,AQ07,0,2,0.157
2026-03-25 20:23:00,AQ08,24,0,0.076
2026-03-25 20:23:00,AQ09,5,0,0.122
2026-03-25 20:23:00,AQ10,24,1,0.0
2026-03-25 20:23:00,AQ11,19,4,0.121
2026-03-25 20:23:00,AQ12,10,34,0.182
2026-03-25 20:23:00,AQ13,5,10,0.175
2026-03-25 20:23:00,AQ14,11,6,0.101
2026-03-25 20:23:00,AQ15,12,16,0.145
2026-03-25 20:24:00,AQ01,18,0,0.223
2026-03-25 20:24:00,AQ02,8,0,0.211
2026-03-25 20:24:00,AQ03,20,2,0.135
2026-03-25 20:24:00,AQ04,15,2,0.135
2026-03-25 20:24:00,AQ05,12,1,0.2
2026-03-25 20:24:00,AQ06,6,0,0.045
2026-03-25 20:24:00,AQ07,12,3,0.115
2026-03-25 20:24:00,AQ08,6,1,0.192
2026-03-25 20:24:00,AQ09,12,0,0.161
2026-03-25 20:24:00,AQ10,11,0,0.122
2026-03-25 20:24:00,AQ11,12,0,0.021
2026-03-25 20:24:00,AQ12,29,35,0.145
2026-03-25 20:24:00,AQ13,13,8,0.107
2026-03-25 20:24:00,AQ14,20,3,0.137
2026-03-25 20:24:00,AQ15,15,12,0.088
2026-03-25 20:25:00,AQ01,13,1,0.099
2026-03-25 20:25:00,AQ02,13,1,0.036
2026-03-25 20:25:00,AQ03,13,0,0.196
2026-03-25 20:25:00,AQ04,15,0,0.107
2026-03-25 20:25:00,AQ05,7,0,0.15
2026-03-25 20:25:00,AQ06,0,0,0.119
2026-03-25 20:25:00,AQ07,18,0,0.076
2026-03-25 20:25:00,AQ08,20,0,0.061
2026-03-25 20:25:00,AQ09,17,3,0.061
2026-03-25 20:25:00,AQ10,12,0,0.067
2026-03-25 20:25:00,AQ11,16,7,0.113
2026-03-25 20:25:00,AQ12,20,17,0.106
2026-03-25 20:25:00,AQ13,20,13,0.222
2026-03-25 20:25:00,AQ14,5,3,0.17
2026-03-25 20:25:00,AQ15,4,17,0.167
2026-03-25 20:26:00,AQ01,12,1,0.143
2026-03-25 20:26:00,AQ02,14,1,0.214
2026-03-25 20:26:00,AQ03,11,0,0.122
2026-03-25 20:26:00,AQ04,0,0,0.124
2026-03-25 20:26:00,AQ05,28,0,0.149
2026-03-25 20:26:00,AQ06,10,1,0.153
2026-03-25 20:26:00,AQ07,14,0,0.16
2026-03-25 20:26:00,AQ08,22,0,0.098
2026-03-25 20:26:00,AQ09,0,0,0.083
2026-03-25 20:26:00,AQ10,6,1,0.134
2026-03-25 20:26:00,AQ11,6,4,0.13
2026-03-25 20:26:00,AQ12,12,27,0.124
2026-03-25 20:26:00,AQ13,12,1,0.054
2026-03-25 20:26:00,AQ14,23,5,0.107
2026-03-25 20:26:00,AQ15,18,16,0.157
2026-03-25 20:27:00,AQ01,22,0,0.238
2026-03-25 20:27:00,AQ02,14,4,0.077
2026-03-25 20:27:00,AQ03,2,0,0.11
2026-03-25 20:27:00,AQ04,0,0,0.105
2026-03-25 20:27:00,AQ05,2,2,0.207
2026-03-25 20:27:00,AQ06,15,0,0.115
2026-03-25 20:27:00,AQ07,13,0,0.082
2026-03-25 20:27:00,AQ08,10,3,0.149
2026-03-25 20:27:00,AQ09,8,0,0.088
2026-03-25 20:27:00,AQ10,26,1,0.04
2026-03-25 20:27:00,AQ11,3,2,0.048
2026-03-25 20:27:00,AQ12,22,43,0.229
2026-03-25 20:27:00,AQ13,13,9,0.151
2026-03-25 20:27:00,AQ14,11,3,0.122
2026-03-25 20:27:00,AQ15,22,9,0.112
2026-03-25 20:28:00,AQ01,26,0,0.16
2026-03-25 20:28:00,AQ02,12,0,0.149
2026-03-25 20:28:00,AQ03,19,1,0.145
2026-03-25 20:28:00,AQ04,15,0,0.128
2026-03-25 20:28:00,AQ05,14,0,0.181
2026-03-25 20:28:00,AQ06,13,0,0.116
2026-03-25 20:28:00,AQ07,7,0,0.077
2026-03-25 20:28:00,AQ08,10,0,0.089
2026-03-25 20:28:00,AQ09,6,4,0.008
2026-03-25 20:28:00,AQ10,17,0,0.201
2026-03-25 20:28:00,AQ11,8,10,0.135
2026-03-25 20:28:00,AQ12,4,22,0.1
2026-03-25 20:28:00,AQ13,7,5,0.116
2026-03-25 20:28:00,AQ14,0,3,0.083
2026-03-25 20:28:00,AQ15,8,20,0.2
2026-03-25 20:29:00,AQ01,15,1,0.073
2026-03-25 20:29:00,AQ02,12,2,0.139
2026-03-25 20:29:00,AQ03,29,0,0.123
2026-03-25 20:29:00,AQ04,17,1,0.163
2026-03-25 20:29:00,AQ05,18,2,0.131
2026-03-25 20:29:00,AQ06,0,0,0.026
2026-03-25 20:29:00,AQ07,10,1,0.112
2026-03-25 20:29:00,AQ08,8,3,0.07
2026-03-25 20:29:00,AQ09,4,0,0.11
2026-03-25 20:29:00,AQ10,3,0,0.17
2026-03-25 20:29:00,AQ11,0,3,0.004
2026-03-25 20:29:00,AQ12,4,19,0.1
2026-03-25 20:29:00,AQ13,20,3,0.101
2026-03-25 20:29:00,AQ14,10,5,0.095
2026-03-25 20:29:00,AQ15,8,17,0.158
2026-03-25 20:30:00,AQ01,14,0,0.134
2026-03-25 20:30:00,AQ02,23,3,0.153
2026-03-25 20:30:00,AQ03,13,2,0.096
2026-03-25 20:30:00,AQ04,16,0,0.131
2026-03-25 20:30:00,AQ05,7,2,0.174
2026-03-25 20:30:00,AQ06,6,1,0.076
2026-03-25 20:30:00,AQ07,15,0,0.162
2026-03-25 20:30:00,AQ08,27,0,0.12
2026-03-25 20:30:00,AQ09,22,0,0.157
2026-03-25 20:30:00,AQ10,14,0,0.087
2026-03-25 20:30:00,AQ11,10,3,0.109
2026-03-25 20:30:00,AQ12,25,26,0.136
2026-03-25 20:30:00,AQ13,19,8,0.123
2026-03-25 20:30:00,AQ14,0,0,0.125
2026-03-25 20:30:00,AQ15,4,15,0.147
2026-03-25 20:31:00,AQ01,17,0,0.078
2026-03-25 20:31:00,AQ02,0,1,0.202
2026-03-25 20:31:00,AQ03,5,0,0.033
2026-03-25 20:31:00,AQ04,6,0,0.084
2026-03-25 20:31:00,AQ05,11,0,0.129
2026-03-25 20:31:00,AQ06,9,1,0.132
2026-03-25 20:31:00,AQ07,10,0,0.2
2026-03-25 20:31:00,AQ08,18,3,0.023
2026-03-25 20:31:00,AQ09,8,0,0.078
2026-03-25 20:31:00,AQ10,7,0,0.0
2026-03-25 20:31:00,AQ11,0,3,0.091
2026-03-25 20:31:00,AQ12,22,32,0.15
2026-03-25 20:31:00,AQ13,7,9,0.206
2026-03-25 20:31:00,AQ14,2,4,0.117
2026-03-25 20:31:00,AQ15,14,17,0.171
2026-03-25 20:32:00,AQ01,8,0,0.169
2026-03-25 20:32:00,AQ02,9,3,0.107
2026-03-25 20:32:00,AQ03,15,2,0.054
2026-03-25 20:32:00,AQ04,9,0,0.131
2026-03-25 20:32:00,AQ05,32,0,0.057
2026-03-25 20:32:00,AQ06,10,1,0.175
2026-03-25 20:32:00,AQ07,17,1,0.112
2026-03-25 20:32:00,AQ08,0,0,0.174
2026-03-25 20:32:00,AQ09,3,0,0.079
2026-03-25 20:32:00,AQ10,1,1,0.109
2026-03-25 20:32:00,AQ11,1,6,0.098
2026-03-25 20:32:00,AQ12,17,25,0.133
2026-03-25 20:32:00,AQ13,21,7,0.103
2026-03-25 20:32:00,AQ14,14,7,0.13
2026-03-25 20:32:00,AQ15,10,10,0.071
2026-03-25 20:33:00,AQ01,9,1,0.077
2026-03-25 20:33:00,AQ02,22,2,0.19
2026-03-25 20:33:00,AQ03,29,0,0.16
2026-03-25 20:33:00,AQ04,13,0,0.119
2026-03-25 20:33:00,AQ05,21,0,0.214
2026-03-25 20:33:00,AQ06,14,0,0.095
2026-03-25 20:33:00,AQ07,18,0,0.185
2026-03-25 20:33:00,AQ08,2,3,0.122
2026-03-25 20:33:00,AQ09,6,0,0.05
2026-03-25 20:33:00,AQ10,13,0,0.187
2026-03-25 20:33:00,AQ11,18,9,0.137
2026-03-25 20:33:00,AQ12,7,25,0.127
2026-03-25 20:33:00,AQ13,0,4,0.16
2026-03-25 20:33:00,AQ14,7,3,0.089
2026-03-25 20:33:00,AQ15,20,15,0.157
2026-03-25 20:34:00,AQ01,1,0,0.017
2026-03-25 20:34:00,AQ02,3,2,0.075
2026-03-25 20:34:00,AQ03,13,0,0.171
2026-03-25 20:34:00,AQ04,11,0,0.102
2026-03-25 20:34:00,AQ05,18,0,0.139
2026-03-25 20:34:00,AQ06,1,0,0.04
2026-03-25 20:34:00,AQ07,9,0,0.21
2026-03-25 20:34:00,AQ08,21,0,0.171
2026-03-25 20:34:00,AQ09,0,0,0.09
2026-03-25 20:34:00,AQ10,21,1,0.073
2026-03-25 20:34:00,AQ11,0,11,0.137
2026-03-25 20:34:00,AQ12,20,48,0.231
2026-03-25 20:34:00,AQ13,9,9,0.17
2026-03-25 20:34:00,AQ14,2,9,0.216
2026-03-25 20:34:00,AQ15,7,6,0.069
2026-03-25 20:35:00,AQ01,18,1,0.094
2026-03-25 20:35:00,AQ02,12,2,0.065
2026-03-25 20:35:00,AQ03,21,0,0.143
2026-03-25 20:35:00,AQ04,23,2,0.122
2026-03-25 20:35:00,AQ05,3,1,0.12
2026-03-25 20:35:00,AQ06,1,1,0.147
2026-03-25 20:35:00,AQ07,1,1,0.178
2026-03-25 20:35:00,AQ08,4,0,0.034
2026-03-25 20:35:00,AQ09,19,0,0.069
2026-03-25 20:35:00,AQ10,14,0,0.133
2026-03-25 20:35:00,AQ11,4,2,0.062
2026-03-25 20:35:00,AQ12,13,21,0.09
2026-03-25 20:35:00,AQ13,23,8,0.171
2026-03-25 20:35:00,AQ14,26,0,0.042
2026-03-25 20:35:00,AQ15,13,10,0.098
2026-03-25 20:36:00,AQ01,0,0,0.149
2026-03-25 20:36:00,AQ02,15,0,0.095
2026-03-25 20:36:00,AQ03,19,1,0.158
2026-03-25 20:36:00,AQ04,13,0,0.084
2026-03-25 20:36:00,AQ05,18,2,0.196
2026-03-25 20:36:00,AQ06,13,1,0.099
2026-03-25 20:36:00,AQ07,2,1,0.148
2026-03-25 20:36:00,AQ08,4,0,0.147
2026-03-25 20:36:00,AQ09,7,4,0.067
2026-03-25 20:36:00,AQ10,18,0,0.0
2026-03-25 20:36:00,AQ11,2,5,0.102
2026-03-25 20:36:00,AQ12,17,24,0.132
2026-03-25 20:36:00,AQ13,14,8,0.147
2026-03-25 20:36:00,AQ14,23,3,0.094
2026-03-25 20:36:00,AQ15,11,9,0.09
2026-03-25 20:37:00,AQ01,0,1,0.232
2026-03-25 20:37:00,AQ02,17,2,0.048
2026-03-25 20:37:00,AQ03,29,0,0.154
2026-03-25 20:37:00,AQ04,17,2,0.082
2026-03-25 20:37:00,AQ05,6,2,0.108
2026-03-25 20:37:00,AQ06,2,1,0.088
2026-03-25 20:37:00,AQ07,4,0,0.073
2026-03-25 20:37:00,AQ08,27,0,0.136
2026-03-25 20:37:00,AQ09,7,1,0.166
2026-03-25 20:37:00,AQ10,4,1,0.113
2026-03-25 20:37:00,AQ11,7,3,0.088
2026-03-25 20:37:00,AQ12,10,16,0.078
2026-03-25 20:37:00,AQ13,24,7,0.143
2026-03-25 20:37:00,AQ14,2,9,0.212
2026-03-25 20:37:00,AQ15,21,13,0.092
2026-03-25 20:38:00,AQ01,14,1,0.111
2026-03-25 20:38:00,AQ02,22,0,0.092
2026-03-25 20:38:00,AQ03,24,2,0.092
2026-03-25 20:38:00,AQ04,12,1,0.0
2026-03-25 20:38:00,AQ05,10,0,0.143
2026-03-25 20:38:00,AQ06,11,1,0.06
2026-03-25 20:38:00,AQ07,10,0,0.032
2026-03-25 20:38:00,AQ08,0,2,0.144
2026-03-25 20:38:00,AQ09,22,2,0.042
2026-03-25 20:38:00,AQ10,11,0,0.072
2026-03-25 20:38:00,AQ11,0,9,0.155
2026-03-25 20:38:00,AQ12,0,13,0.055
2026-03-25 20:38:00,AQ13,0,2,0.04
2026-03-25 20:38:00,AQ14,16,4,0.116
2026-03-25 20:38:00,AQ15,6,17,0.167
2026-03-25 20:39:00,AQ01,9,1,0.05
2026-03-25 20:39:00,AQ02,16,0,0.139
2026-03-25 20:39:00,AQ03,7,0,0.144
2026-03-25 20:39:00,AQ04,15,0,0.005
2026-03-25 20:39:00,AQ05,13,2,0.161
2026-03-25 20:39:00,AQ06,9,0,0.145
2026-03-25 20:39:00,AQ07,0,0,0.095
2026-03-25 20:39:00,AQ08,4,4,0.168
2026-03-25 20:39:00,AQ09,14,1,0.151
2026-03-25 20:39:00,AQ10,3,0,0.093
2026-03-25 20:39:00,AQ11,18,4,0.058
2026-03-25 20:39:00,AQ12,31,14,0.076
2026-03-25 20:39:00,AQ13,17,1,0.113
2026-03-25 20:39:00,AQ14,22,5,0.13
2026-03-25 20:39:00,AQ15,17,8,0.092
2026-03-25 20:40:00,AQ01,8,0,0.017
2026-03-25 20:40:00,AQ02,13,1,0.181
2026-03-25 20:40:00,AQ03,27,1,0.123
2026-03-25 20:40:00,AQ04,6,0,0.088
2026-03-25 20:40:00,AQ05,4,0,0.163
2026-03-25 20:40:00,AQ06,1,1,0.176
2026-03-25 20:40:00,AQ07,9,0,0.0
2026-03-25 20:40:00,AQ08,2,0,0.126
2026-03-25 20:40:00,AQ09,23,0,0.022
2026-03-25 20:40:00,AQ10,10,1,0.112
2026-03-25 20:40:00,AQ11,16,0,0.086
2026-03-25 20:40:00,AQ12,10,32,0.154
2026-03-25 20:40:00,AQ13,2,5,0.088
2026-03-25 20:40:00,AQ14,0,0,0.006
2026-03-25 20:40:00,AQ15,3,5,0.084
2026-03-25 20:41:00,AQ01,15,0,0.145
2026-03-25 20:41:00,AQ02,16,2,0.167
2026-03-25 20:41:00,AQ03,16,2,0.053
2026-03-25 20:41:00,AQ04,0,0,0.157
2026-03-25 20:41:00,AQ05,12,2,0.086
2026-03-25 20:41:00,AQ06,2,1,0.117
2026-03-25 20:41:00,AQ07,14,0,0.082
2026-03-25 20:41:00,AQ08,14,0,0.112
2026-03-25 20:41:00,AQ09,0,0,0.137
2026-03-25 20:41:00,AQ10,16,1,0.024
2026-03-25 20:41:00,AQ11,27,3,0.045
2026-03-25 20:41:00,AQ12,19,29,0.13
2026-03-25 20:41:00,AQ13,10,12,0.232
2026-03-25 20:41:00,AQ14,7,1,0.056
2026-03-25 20:41:00,AQ15,9,22,0.207
2026-03-25 20:42:00,AQ01,6,1,0.224
2026-03-25 20:42:00,AQ02,13,0,0.11
2026-03-25 20:42:00,AQ03,2,2,0.096
2026-03-25 20:42:00,AQ04,0,1,0.069
2026-03-25 20:42:00,AQ05,13,0,0.114
2026-03-25 20:42:00,AQ06,10,0,0.027
2026-03-25 20:42:00,AQ07,6,0,0.103
2026-03-25 20:42:00,AQ08,0,1,0.176
2026-03-25 20:42:00,AQ09,11,2,0.06
2026-03-25 20:42:00,AQ10,1,0,0.072
2026-03-25 20:42:00,AQ11,7,1,0.0
2026-03-25 20:42:00,AQ12,26,27,0.138
